id,text,url
PLAIN-1074,drug stores,http://nutritionfacts.org/topics/drug-stores/
PLAIN-1075,drug testing,http://nutritionfacts.org/topics/drug-testing/
PLAIN-1079,Dutched cocoa,http://nutritionfacts.org/topics/dutched-cocoa/
PLAIN-1080,dwarfism,http://nutritionfacts.org/topics/dwarfism/
PLAIN-1081,dyspepsia,http://nutritionfacts.org/topics/dyspepsia/
PLAIN-1082,E. coli,http://nutritionfacts.org/topics/e-coli/
PLAIN-1083,E. coli o157:H7,http://nutritionfacts.org/topics/e-coli-o157h7/
PLAIN-1084,ear health,http://nutritionfacts.org/topics/ear-health/
PLAIN-1085,ear infections,http://nutritionfacts.org/topics/ear-infections/
PLAIN-1086,Earl Grey tea,http://nutritionfacts.org/topics/earl-grey-tea/
PLAIN-1089,Eco-Atkins diet,http://nutritionfacts.org/topics/eco-atkins-diet/
PLAIN-1090,ecstasy,http://nutritionfacts.org/topics/ecstasy/
PLAIN-1091,eczema,http://nutritionfacts.org/topics/eczema/
PLAIN-1092,edamame,http://nutritionfacts.org/topics/edamame/
PLAIN-1093,Eden Foods,http://nutritionfacts.org/topics/eden-foods/
PLAIN-1094,EEG,http://nutritionfacts.org/topics/eeg/
PLAIN-1095,Egg Farmers of Canada,http://nutritionfacts.org/topics/egg-farmers-of-canada/
PLAIN-1096,Egg McMuffin,http://nutritionfacts.org/topics/egg-mcmuffin/
PLAIN-1099,eggplant,http://nutritionfacts.org/topics/eggplant/
PLAIN-1100,eggs,http://nutritionfacts.org/topics/eggs/
PLAIN-1101,elderly,http://nutritionfacts.org/topics/elderly/
PLAIN-1102,electroconvulsive therapy,http://nutritionfacts.org/topics/electroconvulsive-therapy/
PLAIN-1103,elephant garlic,http://nutritionfacts.org/topics/elephant-garlic/
PLAIN-1104,ellagic acid,http://nutritionfacts.org/topics/ellagic-acid/
PLAIN-1105,emphysema,http://nutritionfacts.org/topics/emphysema/
PLAIN-1106,empty calories,http://nutritionfacts.org/topics/empty-calories/
PLAIN-1110,endometrial cancer,http://nutritionfacts.org/topics/endometrial-cancer/
PLAIN-1111,endometrial health,http://nutritionfacts.org/topics/endometrial-health/
PLAIN-1112,endometriosis,http://nutritionfacts.org/topics/endometriosis/
PLAIN-1113,endorphins,http://nutritionfacts.org/topics/endorphins/
PLAIN-1114,endothelium,http://nutritionfacts.org/topics/endothelium/
PLAIN-1115,endotoxemia,http://nutritionfacts.org/topics/endotoxemia/
PLAIN-1116,endurance,http://nutritionfacts.org/topics/endurance/
PLAIN-1117,enemas,http://nutritionfacts.org/topics/enemas/
PLAIN-1120,energy gels,http://nutritionfacts.org/topics/energy-gels/
PLAIN-1121,enoki mushrooms,http://nutritionfacts.org/topics/enoki-mushrooms/
PLAIN-1123,enzymes,http://nutritionfacts.org/topics/enzymes/
PLAIN-1124,eosinophilia–myalgia syndrome,http://nutritionfacts.org/topics/eosinophilia-myalgia-syndrome/
PLAIN-1125,EPA,http://nutritionfacts.org/topics/epa/
PLAIN-1126,EPIC Study,http://nutritionfacts.org/topics/epic-study/
PLAIN-1127,epigenetic changes,http://nutritionfacts.org/topics/epigenetic-changes/
PLAIN-1128,epilepsy,http://nutritionfacts.org/topics/epilepsy/
PLAIN-1131,erythritol,http://nutritionfacts.org/topics/erythritol/
PLAIN-1132,esophageal cancer,http://nutritionfacts.org/topics/esophageal-cancer/
PLAIN-1133,esophagus,http://nutritionfacts.org/topics/esophagus/
PLAIN-1134,esophagus health,http://nutritionfacts.org/topics/esophagus-health/
PLAIN-1136,essential tremor,http://nutritionfacts.org/topics/essential-tremor/
PLAIN-1137,estrogen,http://nutritionfacts.org/topics/estrogen/
PLAIN-1138,ethnicity,http://nutritionfacts.org/topics/ethnicity/
PLAIN-1139,Europe,http://nutritionfacts.org/topics/europe/
PLAIN-1142,evolution,http://nutritionfacts.org/topics/evolution/
PLAIN-1143,exercise,http://nutritionfacts.org/topics/exercise/
PLAIN-1144,exotic fruit,http://nutritionfacts.org/topics/exotic-fruit/
PLAIN-1145,ExPEC,http://nutritionfacts.org/topics/expec/
PLAIN-1146,Exponent Inc.,http://nutritionfacts.org/topics/exponent-inc/
PLAIN-1147,extracorporeal membranous oxygenation,http://nutritionfacts.org/topics/extracorporeal-membranous-oxygenation/
PLAIN-1148,eye disease,http://nutritionfacts.org/topics/eye-disease/
PLAIN-1149,eye health,http://nutritionfacts.org/topics/eye-health/
PLAIN-1152,fake meat,http://nutritionfacts.org/topics/fake-meat/
PLAIN-1153,fall risk,http://nutritionfacts.org/topics/fall-risk/
PLAIN-1154,farm animals,http://nutritionfacts.org/topics/farm-animals/
PLAIN-1156,farmers,http://nutritionfacts.org/topics/farmers/
PLAIN-1157,fast food,http://nutritionfacts.org/topics/fast-food/
PLAIN-1158,fat,http://nutritionfacts.org/topics/fat/
PLAIN-1159,fatigue,http://nutritionfacts.org/topics/fatigue/
PLAIN-1162,FDA,http://nutritionfacts.org/topics/fda/
PLAIN-1163,feather meal,http://nutritionfacts.org/topics/feather-meal/
PLAIN-1164,fecal bacteria,http://nutritionfacts.org/topics/fecal-bacteria/
PLAIN-1165,fecal contamination,http://nutritionfacts.org/topics/fecal-contamination/
PLAIN-1166,fecal continence,http://nutritionfacts.org/topics/fecal-continence/
PLAIN-1167,fecal transplant,http://nutritionfacts.org/topics/fecal-transplant/
PLAIN-1169,feed additives,http://nutritionfacts.org/topics/feed-additives/
PLAIN-1170,feline leukemia virus,http://nutritionfacts.org/topics/feline-leukemia-virus/
PLAIN-1173,fermented foods,http://nutritionfacts.org/topics/fermented-foods/
PLAIN-1174,fertility,http://nutritionfacts.org/topics/fertility/
PLAIN-1175,fever,http://nutritionfacts.org/topics/fever/
PLAIN-1176,fiber,http://nutritionfacts.org/topics/fiber/
PLAIN-1177,fibrocystic breast disease,http://nutritionfacts.org/topics/fibrocystic-breast-disease/
PLAIN-1178,fibroids,http://nutritionfacts.org/topics/fibroids/
PLAIN-1179,fibromyalgia,http://nutritionfacts.org/topics/fibromyalgia/
PLAIN-1180,fiddlehead ferns,http://nutritionfacts.org/topics/fiddlehead-ferns/
PLAIN-1184,Firmicutes,http://nutritionfacts.org/topics/firmicutes/
PLAIN-1185,fish,http://nutritionfacts.org/topics/fish/
PLAIN-1186,fish oil,http://nutritionfacts.org/topics/fish-oil/
PLAIN-1187,fish sauce,http://nutritionfacts.org/topics/fish-sauce/
PLAIN-1188,fisitin,http://nutritionfacts.org/topics/fisitin/
PLAIN-1189,flame-retardant chemicals,http://nutritionfacts.org/topics/flame-retardant-chemicals/
PLAIN-1190,flatulence,http://nutritionfacts.org/topics/flatulence/
PLAIN-1191,flavonoids,http://nutritionfacts.org/topics/flavonoids/
PLAIN-1194,flax seeds,http://nutritionfacts.org/topics/flax-seeds/
PLAIN-1195,flesh-eating bacteria,http://nutritionfacts.org/topics/flesh-eating-bacteria/
PLAIN-1196,flexitarians,http://nutritionfacts.org/topics/flexitarians/
PLAIN-1197,Flomax,http://nutritionfacts.org/topics/flomax/
PLAIN-1198,flowers,http://nutritionfacts.org/topics/flowers/
PLAIN-1199,fluoride,http://nutritionfacts.org/topics/fluoride/
PLAIN-1200,flying foxes,http://nutritionfacts.org/topics/flying-foxes/
PLAIN-1201,FODMAPs,http://nutritionfacts.org/topics/fodmaps/
PLAIN-1204,food additives,http://nutritionfacts.org/topics/food-additives/
PLAIN-1205,food dyes,http://nutritionfacts.org/topics/food-dyes/
PLAIN-1206,food poisoning,http://nutritionfacts.org/topics/food-poisoning/
PLAIN-1207,food recalls,http://nutritionfacts.org/topics/food-recalls/
PLAIN-1208,food sensitivities,http://nutritionfacts.org/topics/food-sensitivities/
PLAIN-1210,foodborne illness,http://nutritionfacts.org/topics/foodborne-illness/
PLAIN-1211,foreign body,http://nutritionfacts.org/topics/foreign-body/
PLAIN-1212,Forks Over Knives,http://nutritionfacts.org/topics/forks-over-knives/
PLAIN-1216,foxglove,http://nutritionfacts.org/topics/foxglove/
PLAIN-1217,fragrance,http://nutritionfacts.org/topics/fragrance/
PLAIN-1218,Framingham Heart Study,http://nutritionfacts.org/topics/framingham-heart-study/
PLAIN-1219,France,http://nutritionfacts.org/topics/france/
PLAIN-1220,Freedom of Information Act,http://nutritionfacts.org/topics/freedom-of-information-act/
PLAIN-1221,french fries,http://nutritionfacts.org/topics/french-fries/
PLAIN-1222,Froot Loops,http://nutritionfacts.org/topics/froot-loops/
PLAIN-1223,frozen fruit,http://nutritionfacts.org/topics/frozen-fruit/
PLAIN-1226,fruit,http://nutritionfacts.org/topics/fruit/
PLAIN-1227,fruit and vegetable wash,http://nutritionfacts.org/topics/fruit-and-vegetable-wash/
PLAIN-1228,fruit juice,http://nutritionfacts.org/topics/fruit-juice/
PLAIN-1229,frying,http://nutritionfacts.org/topics/frying/
PLAIN-1230,FTC,http://nutritionfacts.org/topics/ftc/
PLAIN-1232,Fukushima,http://nutritionfacts.org/topics/fukushima/
PLAIN-1233,fungicides,http://nutritionfacts.org/topics/fungicides/
PLAIN-1234,gala apples,http://nutritionfacts.org/topics/gala-apples/
PLAIN-1237,gallbladder disease,http://nutritionfacts.org/topics/gallbladder-disease/
PLAIN-1238,gallbladder health,http://nutritionfacts.org/topics/gallbladder-health/
PLAIN-1239,gallstones,http://nutritionfacts.org/topics/gallstones/
PLAIN-1240,gangrene,http://nutritionfacts.org/topics/gangrene/
PLAIN-1241,garbanzo beans,http://nutritionfacts.org/topics/garbanzo-beans/
PLAIN-1242,gargling,http://nutritionfacts.org/topics/gargling/
PLAIN-1243,garlic,http://nutritionfacts.org/topics/garlic/
PLAIN-1244,gastric bypass,http://nutritionfacts.org/topics/gastric-bypass/
PLAIN-1250,genital health,http://nutritionfacts.org/topics/genital-health/
PLAIN-1251,genital warts,http://nutritionfacts.org/topics/genital-warts/
PLAIN-1254,Germany,http://nutritionfacts.org/topics/germany/
PLAIN-1255,Gerson Therapy,http://nutritionfacts.org/topics/gerson-therapy/
PLAIN-1256,gestational diabetes,http://nutritionfacts.org/topics/gestational-diabetes/
PLAIN-1257,giantism,http://nutritionfacts.org/topics/giantism/
PLAIN-1258,ginger,http://nutritionfacts.org/topics/ginger/
PLAIN-1260,gingerols,http://nutritionfacts.org/topics/gingerols/
PLAIN-1264,gluten,http://nutritionfacts.org/topics/gluten/
PLAIN-1265,glyburide,http://nutritionfacts.org/topics/glyburide/
PLAIN-1266,glycemic index,http://nutritionfacts.org/topics/glycemic-index/
PLAIN-1267,glycoalkaloids,http://nutritionfacts.org/topics/glycoalkaloids/
PLAIN-1268,glyconutrients,http://nutritionfacts.org/topics/glyconutrients/
PLAIN-1269,glycotoxins,http://nutritionfacts.org/topics/glycotoxins/
PLAIN-1270,glyphosate,http://nutritionfacts.org/topics/glyphosate/
PLAIN-1271,GMO,http://nutritionfacts.org/topics/gmo/
PLAIN-1276,gold dust retinopathy,http://nutritionfacts.org/topics/gold-dust-retinopathy/
PLAIN-1278,golden raisins,http://nutritionfacts.org/topics/golden-raisins/
PLAIN-1279,gooseberries,http://nutritionfacts.org/topics/gooseberries/
PLAIN-1281,gout,http://nutritionfacts.org/topics/gout/
PLAIN-1282,grains,http://nutritionfacts.org/topics/grains/
PLAIN-1284,grape juice,http://nutritionfacts.org/topics/grape-juice/
PLAIN-1285,grape seed oil,http://nutritionfacts.org/topics/grape-seed-oil/
PLAIN-1286,grapefruit,http://nutritionfacts.org/topics/grapefruit/
PLAIN-1289,Grave’s disease,http://nutritionfacts.org/topics/graves-disease/
PLAIN-1290,gravy,http://nutritionfacts.org/topics/gravy/
PLAIN-1291,Great Lakes,http://nutritionfacts.org/topics/great-lakes/
PLAIN-1292,Greece,http://nutritionfacts.org/topics/greece/
PLAIN-1293,green beans,http://nutritionfacts.org/topics/green-beans/
PLAIN-1295,green tea,http://nutritionfacts.org/topics/green-tea/
PLAIN-1296,greens,http://nutritionfacts.org/topics/greens/
PLAIN-1297,greta,http://nutritionfacts.org/topics/greta/
PLAIN-1300,guacamole,http://nutritionfacts.org/topics/guacamole/
PLAIN-1301,guava,http://nutritionfacts.org/topics/guava/
PLAIN-1302,Guillain-Barré syndrome,http://nutritionfacts.org/topics/guillain-barre-syndrome/
PLAIN-1303,gum arabic,http://nutritionfacts.org/topics/gum-arabic/
PLAIN-1304,gut flora,http://nutritionfacts.org/topics/gut-flora/
PLAIN-1305,gynecomastia,http://nutritionfacts.org/topics/gynecomastia/
PLAIN-1306,Häagen-Dazs,http://nutritionfacts.org/topics/haagen-dazs/
PLAIN-1307,hair health,http://nutritionfacts.org/topics/hair-health/
PLAIN-1310,halitosis,http://nutritionfacts.org/topics/halitosis/
PLAIN-1312,ham,http://nutritionfacts.org/topics/ham/
PLAIN-1313,hamburgers,http://nutritionfacts.org/topics/hamburgers/
PLAIN-1314,hand washing,http://nutritionfacts.org/topics/hand-washing/
PLAIN-1315,happiness,http://nutritionfacts.org/topics/happiness/
PLAIN-1316,haritaki fruit,http://nutritionfacts.org/topics/haritaki-fruit/
PLAIN-1317,Harmane,http://nutritionfacts.org/topics/harmane/
PLAIN-1318,Harvard,http://nutritionfacts.org/topics/harvard/
PLAIN-1322,hawthorn,http://nutritionfacts.org/topics/hawthorn/
PLAIN-1323,hay fever,http://nutritionfacts.org/topics/hay-fever/
PLAIN-1324,hazelnut oil,http://nutritionfacts.org/topics/hazelnut-oil/
PLAIN-1325,hazelnuts,http://nutritionfacts.org/topics/hazelnuts/
PLAIN-1326,HDL cholesterol,http://nutritionfacts.org/topics/hdl-cholesterol/
PLAIN-1327,head lice,http://nutritionfacts.org/topics/head-lice/
PLAIN-1328,head trauma,http://nutritionfacts.org/topics/head-trauma/
PLAIN-1329,headaches,http://nutritionfacts.org/topics/headaches/
PLAIN-1332,heart disease,http://nutritionfacts.org/topics/heart-disease/
PLAIN-1333,heart diseases,http://nutritionfacts.org/topics/heart-diseases/
PLAIN-1334,heart failure,http://nutritionfacts.org/topics/heart-failure/
PLAIN-1335,heart health,http://nutritionfacts.org/topics/heart-health/
PLAIN-1336,heart rate variability,http://nutritionfacts.org/topics/heart-rate-variability/
PLAIN-1337,heartbeat,http://nutritionfacts.org/topics/heartbeat/
PLAIN-1339,heavy metals,http://nutritionfacts.org/topics/heavy-metals/
PLAIN-1340,Hegsted Equation,http://nutritionfacts.org/topics/hegsted-equation/
PLAIN-1343,hemlock,http://nutritionfacts.org/topics/hemlock/
PLAIN-1345,hemorrhoids,http://nutritionfacts.org/topics/hemorrhoids/
PLAIN-1346,hepatitis,http://nutritionfacts.org/topics/hepatitis/
PLAIN-1347,hepatitis E,http://nutritionfacts.org/topics/hepatitis-e/
PLAIN-1348,hepatotoxins,http://nutritionfacts.org/topics/hepatotoxins/
PLAIN-1349,herbal remedies,http://nutritionfacts.org/topics/herbal-remedies/
PLAIN-1350,herbal tea,http://nutritionfacts.org/topics/herbal-tea/
PLAIN-1351,Herbalife,http://nutritionfacts.org/topics/herbalife/
PLAIN-1354,herring,http://nutritionfacts.org/topics/herring/
PLAIN-1355,Hershey's,http://nutritionfacts.org/topics/hersheys/
PLAIN-1356,hesperidin,http://nutritionfacts.org/topics/hesperidin/
PLAIN-1357,heterocyclic amines,http://nutritionfacts.org/topics/heterocyclic-amines/
PLAIN-1358,hexachlorobenzene,http://nutritionfacts.org/topics/hexachlorobenzene/
PLAIN-1359,hiatal hernia,http://nutritionfacts.org/topics/hiatal-hernia/
PLAIN-1360,hibiscus tea,http://nutritionfacts.org/topics/hibiscus-tea/
PLAIN-1361,high fructose corn syrup,http://nutritionfacts.org/topics/high-fructose-corn-syrup/
PLAIN-1364,histones,http://nutritionfacts.org/topics/histones/
PLAIN-1365,hives,http://nutritionfacts.org/topics/hives/
PLAIN-1366,holotranscobalamin,http://nutritionfacts.org/topics/holotranscobalamin/
PLAIN-1367,holy basil tea,http://nutritionfacts.org/topics/holy-basil-tea/
PLAIN-1368,homeopathy,http://nutritionfacts.org/topics/homeopathy/
PLAIN-1369,homocysteine,http://nutritionfacts.org/topics/homocysteine/
PLAIN-1370,honey,http://nutritionfacts.org/topics/honey/
PLAIN-1371,honeybush tea,http://nutritionfacts.org/topics/honeybush-tea/
PLAIN-1375,hormones,http://nutritionfacts.org/topics/hormones/
PLAIN-1376,horsemeat,http://nutritionfacts.org/topics/horsemeat/
PLAIN-1377,hot dogs,http://nutritionfacts.org/topics/hot-dogs/
PLAIN-1378,hot flashes,http://nutritionfacts.org/topics/hot-flashes/
PLAIN-1381,human papilloma virus,http://nutritionfacts.org/topics/human-papilloma-virus/
PLAIN-1382,Huntington’s disease,http://nutritionfacts.org/topics/huntingtons-disease/
PLAIN-1383,hydrogen sulfide,http://nutritionfacts.org/topics/hydrogen-sulfide/
PLAIN-1384,hydrogenated fats,http://nutritionfacts.org/topics/hydrogenated-fats/
PLAIN-1388,hyperpigmentation,http://nutritionfacts.org/topics/hyperpigmentation/
PLAIN-1389,hypertension,http://nutritionfacts.org/topics/hypertension/
PLAIN-1390,hypospadias,http://nutritionfacts.org/topics/hypospadias/
PLAIN-1392,iatrogenic,http://nutritionfacts.org/topics/iatrogenic/
PLAIN-1393,Ibuprofen,http://nutritionfacts.org/topics/ibuprofen/
PLAIN-1394,ice cream,http://nutritionfacts.org/topics/ice-cream/
PLAIN-1395,ice diet,http://nutritionfacts.org/topics/ice-diet/
PLAIN-1399,immune function,http://nutritionfacts.org/topics/immune-function/
PLAIN-1400,immunosuppressive drugs,http://nutritionfacts.org/topics/immunosuppressive-drugs/
PLAIN-1401,impotence,http://nutritionfacts.org/topics/impotence/
PLAIN-1402,in vitro studies,http://nutritionfacts.org/topics/in-vitro-studies/
PLAIN-1403,incontinence,http://nutritionfacts.org/topics/incontinence/
PLAIN-1404,India,http://nutritionfacts.org/topics/india/
PLAIN-1405,indigestion,http://nutritionfacts.org/topics/indigestion/
PLAIN-1407,Indonesia,http://nutritionfacts.org/topics/indonesia/
PLAIN-1410,industry influence,http://nutritionfacts.org/topics/industry-influence/
PLAIN-1411,infant formula,http://nutritionfacts.org/topics/infant-formula/
PLAIN-1412,infants,http://nutritionfacts.org/topics/infants/
PLAIN-1413,infertility,http://nutritionfacts.org/topics/infertility/
PLAIN-1414,inflammation,http://nutritionfacts.org/topics/inflammation/
PLAIN-1415,inflammatory bowel disease,http://nutritionfacts.org/topics/inflammatory-bowel-disease/
PLAIN-1416,informed consent,http://nutritionfacts.org/topics/informed-consent/
PLAIN-1417,inner ear cancer,http://nutritionfacts.org/topics/inner-ear-cancer/
PLAIN-1420,insomnia,http://nutritionfacts.org/topics/insomnia/
PLAIN-1421,Institute of Medicine,http://nutritionfacts.org/topics/institute-of-medicine/
PLAIN-1422,insulin,http://nutritionfacts.org/topics/insulin/
PLAIN-1423,intelligence,http://nutritionfacts.org/topics/intelligence/
PLAIN-1424,INTERHEART study,http://nutritionfacts.org/topics/interheart-study/
PLAIN-1425,interleukin-1,http://nutritionfacts.org/topics/interleukin-1/
PLAIN-1426,internal bleeding,http://nutritionfacts.org/topics/internal-bleeding/
PLAIN-1427,intestinal health,http://nutritionfacts.org/topics/intestinal-health/
PLAIN-1430,ipecac,http://nutritionfacts.org/topics/ipecac/
PLAIN-1431,IQ4 5b,http://nutritionfacts.org/topics/iq4-5b/
PLAIN-1432,Ireland,http://nutritionfacts.org/topics/ireland/
PLAIN-1434,iron,http://nutritionfacts.org/topics/iron/
PLAIN-1435,irritable bowel syndrome,http://nutritionfacts.org/topics/irritable-bowel-syndrome/
PLAIN-1436,isoflavones,http://nutritionfacts.org/topics/isoflavones/
PLAIN-1437,Israel,http://nutritionfacts.org/topics/israel/
